year,month,day,period,1
2023,2,14,17,298.419
2023,2,14,18,302.355
2023,2,14,19,318.074
2023,2,14,20,324.944
2023,2,14,21,314.796
2023,2,14,22,299.823
2023,2,14,23,276.986
2023,2,14,24,252.046
2023,2,15,1,234.015
2023,2,15,2,224.786
2023,2,15,3,219.708
2023,2,15,4,217.192
2023,2,15,5,217.638
2023,2,15,6,228.51
2023,2,15,7,249.221
2023,2,15,8,264.123
2023,2,15,9,270.984
2023,2,15,10,280.788
2023,2,15,11,287.055
2023,2,15,12,287.814
2023,2,15,13,288.292
2023,2,15,14,290.24
2023,2,15,15,291.781
2023,2,15,16,291.183
2023,2,15,17,292.816
2023,2,15,18,296.228
2023,2,15,19,312.191
2023,2,15,20,319.439
2023,2,15,21,310.242
2023,2,15,22,295.892
2023,2,15,23,275.026
2023,2,15,24,250.398
2023,2,16,1,228.444
2023,2,16,2,219.1
2023,2,16,3,214.063
2023,2,16,4,211.583
2023,2,16,5,213.105
2023,2,16,6,223.996
2023,2,16,7,243.603
2023,2,16,8,256.431
2023,2,16,9,267.127
2023,2,16,10,272.12
2023,2,16,11,275.492
2023,2,16,12,276.287
2023,2,16,13,278.262
2023,2,16,14,279.449
2023,2,16,15,281.762
2023,2,16,16,286.446
2023,2,16,17,288.604
2023,2,16,18,288.387
2023,2,16,19,302.376
2023,2,16,20,309.301
2023,2,16,21,301.885
2023,2,16,22,289.008
2023,2,16,23,265.639
2023,2,16,24,242.418
2023,2,17,1,233.346
2023,2,17,2,224.217
2023,2,17,3,218.537
2023,2,17,4,215.464
2023,2,17,5,216.331
2023,2,17,6,226.83
2023,2,17,7,247.203
2023,2,17,8,260.967
2023,2,17,9,273.778
2023,2,17,10,283.206
2023,2,17,11,286.7
2023,2,17,12,288.669
2023,2,17,13,288.507
2023,2,17,14,288.111
2023,2,17,15,289.478
2023,2,17,16,292.167
2023,2,17,17,294.295
2023,2,17,18,295.913
2023,2,17,19,309.474
2023,2,17,20,314.942
2023,2,17,21,304.855
2023,2,17,22,292.301
2023,2,17,23,270.04
2023,2,17,24,248.134
2023,2,18,1,233.565
2023,2,18,2,223.792
2023,2,18,3,217.716
2023,2,18,4,214.243
2023,2,18,5,215.348
2023,2,18,6,220.171
2023,2,18,7,232.248
2023,2,18,8,248.028
2023,2,18,9,264.847
2023,2,18,10,277.223
2023,2,18,11,281.551
2023,2,18,12,284.318
2023,2,18,13,286.853
2023,2,18,14,287.373
2023,2,18,15,286.724
2023,2,18,16,288.835
2023,2,18,17,289.236
2023,2,18,18,291.039
2023,2,18,19,305.215
2023,2,18,20,307.478
2023,2,18,21,296.111
2023,2,18,22,280.026
2023,2,18,23,261.723
2023,2,18,24,244.995
2023,2,19,1,232.742
2023,2,19,2,224.085
2023,2,19,3,217.567
2023,2,19,4,214.144
2023,2,19,5,213.19
2023,2,19,6,215.867
2023,2,19,7,224.102
2023,2,19,8,232.684
2023,2,19,9,249.174
2023,2,19,10,262.564
2023,2,19,11,268.093
2023,2,19,12,269.251
2023,2,19,13,272.588
2023,2,19,14,274.468
2023,2,19,15,275.667
2023,2,19,16,276.766
2023,2,19,17,277.403
2023,2,19,18,275.834
2023,2,19,19,288.011
2023,2,19,20,297.858
2023,2,19,21,292.191
2023,2,19,22,280.965
2023,2,19,23,260.765
2023,2,19,24,240.536
2023,2,20,1,229.772
2023,2,20,2,220.67
2023,2,20,3,215.811
2023,2,20,4,212.694
2023,2,20,5,213.784
2023,2,20,6,224.405
2023,2,20,7,243.095
2023,2,20,8,259.53
2023,2,20,9,268.43
2023,2,20,10,279.133
2023,2,20,11,285.466
2023,2,20,12,287.422
2023,2,20,13,287.739
2023,2,20,14,289.751
2023,2,20,15,291.751
2023,2,20,16,290.824
2023,2,20,17,294.928
2023,2,20,18,295.815
2023,2,20,19,309.378
2023,2,20,20,318.072
2023,2,20,21,309.295
2023,2,20,22,296.959
2023,2,20,23,276.252
2023,2,20,24,252.17
2023,2,21,1,234.193
2023,2,21,2,225.184
2023,2,21,3,220.694
2023,2,21,4,217.506
2023,2,21,5,216.97
2023,2,21,6,229.023
2023,2,21,7,249.813
2023,2,21,8,263.549
2023,2,21,9,270.136
2023,2,21,10,277.533
2023,2,21,11,282.546
2023,2,21,12,283.35
2023,2,21,13,284.359
2023,2,21,14,285.748
2023,2,21,15,288.533
2023,2,21,16,288.753
2023,2,21,17,291.73
2023,2,21,18,296.338
2023,2,21,19,313.811
2023,2,21,20,319.938
2023,2,21,21,311.008
2023,2,21,22,296.033
2023,2,21,23,272.008
2023,2,21,24,247.227
2023,2,22,1,233.604
2023,2,22,2,224.609
2023,2,22,3,220.202
2023,2,22,4,218.457
2023,2,22,5,218.737
2023,2,22,6,229.986
2023,2,22,7,250.703
2023,2,22,8,265.068
2023,2,22,9,272.644
2023,2,22,10,280.918
2023,2,22,11,286.236
2023,2,22,12,288.629
2023,2,22,13,289.447
2023,2,22,14,290.611
2023,2,22,15,293.033
2023,2,22,16,292.734
2023,2,22,17,295.843
2023,2,22,18,298.806
2023,2,22,19,315.516
2023,2,22,20,321.671
2023,2,22,21,313.482
2023,2,22,22,297.987
2023,2,22,23,274.838
2023,2,22,24,250.371
2023,2,23,1,231.131
2023,2,23,2,222.364
2023,2,23,3,217.649
2023,2,23,4,214.8
2023,2,23,5,214.663
2023,2,23,6,224.46
2023,2,23,7,243.953
2023,2,23,8,260.058
2023,2,23,9,271.102
2023,2,23,10,280.228
2023,2,23,11,284.893
2023,2,23,12,286.647
2023,2,23,13,288.187
2023,2,23,14,287.304
2023,2,23,15,288.878
2023,2,23,16,291.309
2023,2,23,17,296.335
2023,2,23,18,297.909
2023,2,23,19,310.361
2023,2,23,20,316.924
2023,2,23,21,307.353
2023,2,23,22,293.062
2023,2,23,23,268.534
2023,2,23,24,244.765
2023,2,24,1,232.422
2023,2,24,2,222.302
2023,2,24,3,216.425
2023,2,24,4,213.546
2023,2,24,5,213.56
2023,2,24,6,224.617
2023,2,24,7,244.928
2023,2,24,8,257.897
2023,2,24,9,268.748
2023,2,24,10,274.432
2023,2,24,11,280.465
2023,2,24,12,282.222
2023,2,24,13,283.529
2023,2,24,14,285.079
2023,2,24,15,289.506
2023,2,24,16,292.718
2023,2,24,17,298.09
2023,2,24,18,297.812
2023,2,24,19,311.979
2023,2,24,20,318.189
2023,2,24,21,308.472
2023,2,24,22,294.787
2023,2,24,23,270.47
2023,2,24,24,246.217
2023,2,25,1,232.199
2023,2,25,2,223.722
2023,2,25,3,217.461
2023,2,25,4,214.724
2023,2,25,5,214.903
2023,2,25,6,221.783
2023,2,25,7,234.82
2023,2,25,8,251.48
2023,2,25,9,268.142
2023,2,25,10,280.224
2023,2,25,11,285.244
2023,2,25,12,288.38
2023,2,25,13,291.478
2023,2,25,14,292.236
2023,2,25,15,291.794
2023,2,25,16,292.097
2023,2,25,17,293.684
2023,2,25,18,295.05
2023,2,25,19,305.934
2023,2,25,20,310.636
2023,2,25,21,298.651
2023,2,25,22,285.904
2023,2,25,23,266.265
2023,2,25,24,247.298
2023,2,26,1,230.949
2023,2,26,2,222.241
2023,2,26,3,215.763
2023,2,26,4,212.458
2023,2,26,5,211.537
2023,2,26,6,214.483
2023,2,26,7,222.046
2023,2,26,8,232.028
2023,2,26,9,247.531
2023,2,26,10,258.976
2023,2,26,11,264.992
2023,2,26,12,266.062
2023,2,26,13,267.656
2023,2,26,14,270.704
2023,2,26,15,272.726
2023,2,26,16,273.967
2023,2,26,17,274.965
2023,2,26,18,278.246
2023,2,26,19,286.807
2023,2,26,20,297.15
2023,2,26,21,292.41
2023,2,26,22,281.066
2023,2,26,23,261.038
2023,2,26,24,239.98
2023,2,27,1,230.314
2023,2,27,2,221.685
2023,2,27,3,216.779
2023,2,27,4,213.471
2023,2,27,5,213.186
2023,2,27,6,224.1
2023,2,27,7,241.49
2023,2,27,8,255.457
2023,2,27,9,270.3
2023,2,27,10,279.88
2023,2,27,11,285.291
2023,2,27,12,290.164
2023,2,27,13,290.948
2023,2,27,14,291.866
2023,2,27,15,294.732
2023,2,27,16,296.161
2023,2,27,17,299.666
2023,2,27,18,299.159
2023,2,27,19,309.111
2023,2,27,20,317.325
2023,2,27,21,310.204
2023,2,27,22,296.024
2023,2,27,23,270.518
2023,2,27,24,247.025
2023,2,28,1,231.107
2023,2,28,2,222.668
2023,2,28,3,218.284
2023,2,28,4,215.257
2023,2,28,5,214.448
2023,2,28,6,224.845
2023,2,28,7,242.497
2023,2,28,8,256.644
2023,2,28,9,268.723
2023,2,28,10,278.555
2023,2,28,11,284.703
2023,2,28,12,286.933
2023,2,28,13,289.399
2023,2,28,14,290.214
2023,2,28,15,293.095
2023,2,28,16,294.801
2023,2,28,17,296.435
2023,2,28,18,296.077
2023,2,28,19,306.921
2023,2,28,20,317.217
2023,2,28,21,309.577
2023,2,28,22,294.655
2023,2,28,23,269.918
2023,2,28,24,245.953
2023,3,1,1,231.27
2023,3,1,2,222.665
2023,3,1,3,218.614
2023,3,1,4,215.598
2023,3,1,5,215.551
2023,3,1,6,224.981
2023,3,1,7,242.811
2023,3,1,8,256.866
2023,3,1,9,267.224
2023,3,1,10,276.382
2023,3,1,11,280.963
2023,3,1,12,284.21
2023,3,1,13,286.266
2023,3,1,14,288.326
2023,3,1,15,291.644
2023,3,1,16,293.392
2023,3,1,17,296.769
2023,3,1,18,295.286
2023,3,1,19,305.967
2023,3,1,20,316.554
2023,3,1,21,308.879
2023,3,1,22,294.553
2023,3,1,23,270.337
2023,3,1,24,246.385
2023,3,2,1,231.669
2023,3,2,2,222.611
2023,3,2,3,217.693
2023,3,2,4,214.89
2023,3,2,5,215.244
2023,3,2,6,226.035
2023,3,2,7,246.358
2023,3,2,8,261.618
2023,3,2,9,269.421
2023,3,2,10,278.62
2023,3,2,11,285.118
2023,3,2,12,288.106
2023,3,2,13,289.088
2023,3,2,14,289.7
2023,3,2,15,292.05
2023,3,2,16,290.743
2023,3,2,17,291.739
2023,3,2,18,296.201
2023,3,2,19,310.687
2023,3,2,20,319.361
2023,3,2,21,310.499
2023,3,2,22,295.144
2023,3,2,23,271.331
2023,3,2,24,247.779
2023,3,3,1,229.932
2023,3,3,2,221.673
2023,3,3,3,217.088
2023,3,3,4,214.663
2023,3,3,5,215.665
2023,3,3,6,227.965
2023,3,3,7,246.629
2023,3,3,8,262.603
2023,3,3,9,270.436
2023,3,3,10,281.344
2023,3,3,11,288.875
2023,3,3,12,291.248
2023,3,3,13,291.689
2023,3,3,14,290.36
2023,3,3,15,292.99
2023,3,3,16,290.654
2023,3,3,17,289.661
2023,3,3,18,293.535
2023,3,3,19,306.958
2023,3,3,20,316.178
2023,3,3,21,308.956
2023,3,3,22,294.635
2023,3,3,23,271.316
2023,3,3,24,248.416
2023,3,4,1,235.514
2023,3,4,2,226.068
2023,3,4,3,221.066
2023,3,4,4,218.579
2023,3,4,5,218.856
2023,3,4,6,224.277
2023,3,4,7,235.059
2023,3,4,8,252.536
2023,3,4,9,268.194
2023,3,4,10,279.419
2023,3,4,11,286.433
2023,3,4,12,289.406
2023,3,4,13,289.13
2023,3,4,14,291.984
2023,3,4,15,293.318
2023,3,4,16,294.92
2023,3,4,17,295.355
2023,3,4,18,297.893
2023,3,4,19,309.006
2023,3,4,20,316.83
2023,3,4,21,307.187
2023,3,4,22,293.31
2023,3,4,23,273.972
2023,3,4,24,254.113
2023,3,5,1,233.459
2023,3,5,2,223.723
2023,3,5,3,218.419
2023,3,5,4,214.657
2023,3,5,5,214.113
2023,3,5,6,216.981
2023,3,5,7,222.528
2023,3,5,8,232.88
2023,3,5,9,244.698
2023,3,5,10,255.311
2023,3,5,11,262.252
2023,3,5,12,263.618
2023,3,5,13,264.934
2023,3,5,14,266.353
2023,3,5,15,266.758
2023,3,5,16,266.129
2023,3,5,17,268.814
2023,3,5,18,271.165
2023,3,5,19,285.085
2023,3,5,20,295.688
2023,3,5,21,289.392
2023,3,5,22,278.362
2023,3,5,23,259.827
2023,3,5,24,240.56
2023,3,6,1,224.573
2023,3,6,2,215.863
2023,3,6,3,210.406
2023,3,6,4,207.59
2023,3,6,5,208.316
2023,3,6,6,218.32
2023,3,6,7,236.435
2023,3,6,8,252.414
2023,3,6,9,263.179
2023,3,6,10,271.794
2023,3,6,11,278.994
2023,3,6,12,283.218
2023,3,6,13,284.897
2023,3,6,14,287.161
2023,3,6,15,290.267
2023,3,6,16,289.651
2023,3,6,17,291.482
2023,3,6,18,292.898
2023,3,6,19,303.589
2023,3,6,20,314.862
2023,3,6,21,306.34
2023,3,6,22,292.584
2023,3,6,23,272.155
2023,3,6,24,247.769
2023,3,7,1,231.824
2023,3,7,2,223.231
2023,3,7,3,219.071
2023,3,7,4,215.324
2023,3,7,5,216.181
2023,3,7,6,227.402
2023,3,7,7,245.939
2023,3,7,8,260.147
2023,3,7,9,268.189
2023,3,7,10,275.792
2023,3,7,11,283.271
2023,3,7,12,285.914
2023,3,7,13,287.43
2023,3,7,14,288.612
2023,3,7,15,292.103
2023,3,7,16,293.563
2023,3,7,17,293.867
2023,3,7,18,295.707
2023,3,7,19,308.143
2023,3,7,20,319.4
2023,3,7,21,310.6
2023,3,7,22,296.175
2023,3,7,23,273.114
2023,3,7,24,249.506
2023,3,8,1,237.536
2023,3,8,2,229.017
2023,3,8,3,223.991
2023,3,8,4,219.545
2023,3,8,5,218.122
2023,3,8,6,230.117
2023,3,8,7,246.318
2023,3,8,8,257.857
2023,3,8,9,267.913
2023,3,8,10,277.111
2023,3,8,11,283.711
2023,3,8,12,289.129
2023,3,8,13,290.746
2023,3,8,14,293.031
2023,3,8,15,297.852
2023,3,8,16,302.013
2023,3,8,17,305.929
2023,3,8,18,304.527
2023,3,8,19,311.871
2023,3,8,20,320.663
2023,3,8,21,313.975
2023,3,8,22,300.722
2023,3,8,23,277.559
2023,3,8,24,254.209
2023,3,9,1,234.789
2023,3,9,2,225.628
2023,3,9,3,220.181
2023,3,9,4,217.274
2023,3,9,5,216.752
2023,3,9,6,230.165
2023,3,9,7,245.862
2023,3,9,8,259.152
2023,3,9,9,271.364
2023,3,9,10,280.721
2023,3,9,11,288.131
2023,3,9,12,293.242
2023,3,9,13,295.67
2023,3,9,14,299.045
2023,3,9,15,305.545
2023,3,9,16,307.695
2023,3,9,17,308.846
2023,3,9,18,307.751
2023,3,9,19,315.451
2023,3,9,20,326.545
2023,3,9,21,318.333
2023,3,9,22,302.659
2023,3,9,23,278.72
2023,3,9,24,254.979
2023,3,10,1,238.555
2023,3,10,2,229.931
2023,3,10,3,224.152
2023,3,10,4,221.169
2023,3,10,5,220.933
2023,3,10,6,231.495
2023,3,10,7,246.915
2023,3,10,8,263.651
2023,3,10,9,272.102
2023,3,10,10,281.528
2023,3,10,11,288.365
2023,3,10,12,291.995
2023,3,10,13,293.744
2023,3,10,14,297.189
2023,3,10,15,304.785
2023,3,10,16,304.992
2023,3,10,17,305.552
2023,3,10,18,306.017
2023,3,10,19,315.441
2023,3,10,20,325.462
2023,3,10,21,316.078
2023,3,10,22,301.476
2023,3,10,23,280.103
2023,3,10,24,258.122
2023,3,11,1,244.791
2023,3,11,2,235.696
2023,3,11,3,229.304
2023,3,11,4,225.63
2023,3,11,5,224.838
2023,3,11,6,230.186
2023,3,11,7,239.971
2023,3,11,8,257.743
2023,3,11,9,273.45
2023,3,11,10,284.36
2023,3,11,11,292.239
2023,3,11,12,296.358
2023,3,11,13,297.752
2023,3,11,14,300.79
2023,3,11,15,301.768
2023,3,11,16,300.9
2023,3,11,17,303.288
2023,3,11,18,304.636
2023,3,11,19,314.934
2023,3,11,20,323.182
2023,3,11,21,313.619
2023,3,11,22,299.737
2023,3,11,23,279.87
2023,3,11,24,260.447
2023,3,12,1,253.856
2023,3,12,2,243.557
2023,3,12,3,236.239
2023,3,12,4,230.251
2023,3,12,5,228.595
2023,3,12,6,231.604
2023,3,12,7,235.506
2023,3,12,8,245.968
2023,3,12,9,262.217
2023,3,12,10,275.721
2023,3,12,11,280.277
2023,3,12,12,282.545
2023,3,12,13,285.369
2023,3,12,14,287.701
2023,3,12,15,289.869
2023,3,12,16,291.831
2023,3,12,17,296.939
2023,3,12,18,297.234
2023,3,12,19,305.58
2023,3,12,20,319.88
2023,3,12,21,314.913
2023,3,12,22,302.931
2023,3,12,23,281.709
2023,3,12,24,261.194
2023,3,13,1,249.435
2023,3,13,2,239.597
2023,3,13,3,234.328
2023,3,13,4,230.443
2023,3,13,5,230.814
2023,3,13,6,239.961
2023,3,13,7,255.797
2023,3,13,8,273.736
2023,3,13,9,285.198
2023,3,13,10,295.755
2023,3,13,11,305.072
2023,3,13,12,311.456
2023,3,13,13,313.264
2023,3,13,14,316.786
2023,3,13,15,321.824
2023,3,13,16,320.847
2023,3,13,17,322.656
2023,3,13,18,323.512
2023,3,13,19,331.903
2023,3,13,20,343.626
2023,3,13,21,335.211
2023,3,13,22,320.969
2023,3,13,23,296.612
2023,3,13,24,271.961
2023,3,14,1,269.758
2023,3,14,2,259.144
2023,3,14,3,252.228
2023,3,14,4,247.85
2023,3,14,5,247.018
2023,3,14,6,256.389
2023,3,14,7,269.633
2023,3,14,8,284.242
2023,3,14,9,294.823
2023,3,14,10,305.883
2023,3,14,11,314.657
2023,3,14,12,321.2
2023,3,14,13,324.279
2023,3,14,14,329.687
2023,3,14,15,334.468
2023,3,14,16,336.976
2023,3,14,17,339.682
2023,3,14,18,339.354
2023,3,14,19,343.623
2023,3,14,20,355.383
2023,3,14,21,346.01
2023,3,14,22,332.656
2023,3,14,23,309.917
2023,3,14,24,285.703
2023,3,15,1,277.553
2023,3,15,2,266.279
2023,3,15,3,260.028
2023,3,15,4,254.953
2023,3,15,5,254.083
2023,3,15,6,260.693
2023,3,15,7,274.748
2023,3,15,8,291.699
2023,3,15,9,303.745
2023,3,15,10,317.069
2023,3,15,11,327.495
2023,3,15,12,335.455
2023,3,15,13,339.07
2023,3,15,14,344.669
2023,3,15,15,351.341
2023,3,15,16,353.671
2023,3,15,17,357.186
2023,3,15,18,357.139
2023,3,15,19,359.813
2023,3,15,20,370.764
2023,3,15,21,360.89
2023,3,15,22,347.128
2023,3,15,23,323.606
2023,3,15,24,299.276
2023,3,16,1,275.41
2023,3,16,2,262.35
2023,3,16,3,254.64
2023,3,16,4,249.155
2023,3,16,5,246.685
2023,3,16,6,253.877
2023,3,16,7,266.932
2023,3,16,8,281.355
2023,3,16,9,294.382
2023,3,16,10,310.682
2023,3,16,11,322.402
2023,3,16,12,331.027
2023,3,16,13,335.888
2023,3,16,14,340.151
2023,3,16,15,346.33
2023,3,16,16,350.508
2023,3,16,17,353.624
2023,3,16,18,348.823
2023,3,16,19,350.065
2023,3,16,20,358.757
2023,3,16,21,352.734
2023,3,16,22,339.645
2023,3,16,23,315.346
2023,3,16,24,290.371
2023,3,17,1,272.433
2023,3,17,2,259.136
2023,3,17,3,251.511
2023,3,17,4,246.796
2023,3,17,5,245.812
2023,3,17,6,253.089
2023,3,17,7,263.665
2023,3,17,8,278.044
2023,3,17,9,294.381
2023,3,17,10,309.898
2023,3,17,11,319.519
2023,3,17,12,325.532
2023,3,17,13,329.994
2023,3,17,14,335.021
2023,3,17,15,339.252
2023,3,17,16,341.227
2023,3,17,17,344.49
2023,3,17,18,338.689
2023,3,17,19,341.171
2023,3,17,20,352.012
2023,3,17,21,345.059
2023,3,17,22,334.47
2023,3,17,23,309.596
2023,3,17,24,285.023
2023,3,18,1,267.82
2023,3,18,2,257.652
2023,3,18,3,250.409
2023,3,18,4,245.032
2023,3,18,5,242.583
2023,3,18,6,247.534
2023,3,18,7,253.166
2023,3,18,8,270.952
2023,3,18,9,290.791
2023,3,18,10,303.954
2023,3,18,11,313.078
2023,3,18,12,319.427
2023,3,18,13,323.636
2023,3,18,14,327.563
2023,3,18,15,330.959
2023,3,18,16,332.087
2023,3,18,17,335.746
2023,3,18,18,333.183
2023,3,18,19,336.599
2023,3,18,20,345.114
2023,3,18,21,334.814
2023,3,18,22,320.306
2023,3,18,23,300.942
2023,3,18,24,280.861
2023,3,19,1,263.202
2023,3,19,2,252.095
2023,3,19,3,245.262
2023,3,19,4,241.479
2023,3,19,5,239.76
2023,3,19,6,242.983
2023,3,19,7,247.259
2023,3,19,8,256.921
2023,3,19,9,273.941
2023,3,19,10,287.829
2023,3,19,11,295.88
2023,3,19,12,300.943
2023,3,19,13,304.781
2023,3,19,14,308.078
2023,3,19,15,308.572
2023,3,19,16,311.005
2023,3,19,17,315.164
2023,3,19,18,312.298
2023,3,19,19,318.2
2023,3,19,20,327.304
2023,3,19,21,322.245
2023,3,19,22,312.584
2023,3,19,23,291.957
2023,3,19,24,271.636
2023,3,20,1,248.787
2023,3,20,2,239.63
2023,3,20,3,233.712
2023,3,20,4,231.193
2023,3,20,5,227.751
2023,3,20,6,233.553
2023,3,20,7,239.954
2023,3,20,8,255.887
2023,3,20,9,274.621
2023,3,20,10,287.069
2023,3,20,11,293.319
2023,3,20,12,298.482
2023,3,20,13,300.914
2023,3,20,14,304.124
2023,3,20,15,306.753
2023,3,20,16,309.265
2023,3,20,17,313.656
2023,3,20,18,313.426
2023,3,20,19,318.995
2023,3,20,20,334.976
2023,3,20,21,326.572
2023,3,20,22,313.166
2023,3,20,23,290.692
2023,3,20,24,266.015
2023,3,21,1,249.138
2023,3,21,2,239.984
2023,3,21,3,234.293
2023,3,21,4,229.942
2023,3,21,5,230.335
2023,3,21,6,238.322
2023,3,21,7,252.451
2023,3,21,8,268.91
2023,3,21,9,284.823
2023,3,21,10,295.315
2023,3,21,11,302.861
2023,3,21,12,309.24
2023,3,21,13,311.695
2023,3,21,14,313.902
2023,3,21,15,317.604
2023,3,21,16,319.838
2023,3,21,17,322.194
2023,3,21,18,319.109
2023,3,21,19,326.979
2023,3,21,20,342.724
2023,3,21,21,335.255
2023,3,21,22,320.386
2023,3,21,23,294.675
2023,3,21,24,269.286
2023,3,22,1,261.541
2023,3,22,2,249.075
2023,3,22,3,243.28
2023,3,22,4,238.021
2023,3,22,5,235.281
2023,3,22,6,243.636
2023,3,22,7,256.284
2023,3,22,8,272.365
2023,3,22,9,285.786
2023,3,22,10,296.715
2023,3,22,11,304.594
2023,3,22,12,311.479
2023,3,22,13,316.79
2023,3,22,14,319.932
2023,3,22,15,323.35
2023,3,22,16,326.714
2023,3,22,17,329.963
2023,3,22,18,326.433
2023,3,22,19,329.084
2023,3,22,20,343.026
2023,3,22,21,335.161
2023,3,22,22,321.518
2023,3,22,23,295.761
2023,3,22,24,271.151
2023,3,23,1,255.783
2023,3,23,2,245.619
2023,3,23,3,239.661
2023,3,23,4,234.739
2023,3,23,5,233.484
2023,3,23,6,242.258
2023,3,23,7,254.69
2023,3,23,8,267.396
2023,3,23,9,279.582
2023,3,23,10,292.098
2023,3,23,11,302.141
2023,3,23,12,307.662
2023,3,23,13,311.672
2023,3,23,14,316.22
2023,3,23,15,320.548
2023,3,23,16,324.626
2023,3,23,17,328.267
2023,3,23,18,324.201
2023,3,23,19,327.033
2023,3,23,20,340.732
2023,3,23,21,332.806
2023,3,23,22,319.687
2023,3,23,23,294.426
2023,3,23,24,269.9
2023,3,24,1,262.383
2023,3,24,2,251.11
2023,3,24,3,244.677
2023,3,24,4,240.124
2023,3,24,5,238.501
2023,3,24,6,249.76
2023,3,24,7,259.395
2023,3,24,8,273.85
2023,3,24,9,287.662
2023,3,24,10,300.801
2023,3,24,11,310.053
2023,3,24,12,315.931
2023,3,24,13,320.723
2023,3,24,14,324.677
2023,3,24,15,329.995
2023,3,24,16,333.717
2023,3,24,17,336.141
2023,3,24,18,331.042
2023,3,24,19,331.994
2023,3,24,20,343.558
2023,3,24,21,336.716
2023,3,24,22,325.472
2023,3,24,23,301.002
2023,3,24,24,278.114
2023,3,25,1,248.758
2023,3,25,2,240.365
2023,3,25,3,234.558
2023,3,25,4,229.897
2023,3,25,5,229.892
2023,3,25,6,237.518
2023,3,25,7,245.448
2023,3,25,8,263.444
2023,3,25,9,278.823
2023,3,25,10,289.426
2023,3,25,11,296.488
2023,3,25,12,302.677
2023,3,25,13,308.107
2023,3,25,14,310.817
2023,3,25,15,313.825
2023,3,25,16,315.042
2023,3,25,17,318.102
2023,3,25,18,315.331
2023,3,25,19,319.686
2023,3,25,20,328.31
2023,3,25,21,318.922
2023,3,25,22,304.002
2023,3,25,23,284.245
2023,3,25,24,265.044
2023,3,26,1,251.94
2023,3,26,2,241.3
2023,3,26,3,234.699
2023,3,26,4,229.785
2023,3,26,5,227.724
2023,3,26,6,229.475
2023,3,26,7,231.286
2023,3,26,8,244.201
2023,3,26,9,255.507
2023,3,26,10,267.648
2023,3,26,11,277.233
2023,3,26,12,282.197
2023,3,26,13,285.781
2023,3,26,14,291.085
2023,3,26,15,296.053
2023,3,26,16,298.317
2023,3,26,17,301.539
2023,3,26,18,304.543
2023,3,26,19,309.097
2023,3,26,20,318.236
2023,3,26,21,312.727
2023,3,26,22,304.148
2023,3,26,23,286.451
2023,3,26,24,267.295
2023,3,27,1,247.049
2023,3,27,2,237.322
2023,3,27,3,231.023
2023,3,27,4,226.887
2023,3,27,5,226.17
2023,3,27,6,233.943
2023,3,27,7,246.349
2023,3,27,8,264.267
2023,3,27,9,276.134
2023,3,27,10,289.768
2023,3,27,11,299.552
2023,3,27,12,306.274
2023,3,27,13,309.272
2023,3,27,14,313.521
2023,3,27,15,319.677
2023,3,27,16,321.566
2023,3,27,17,323.876
2023,3,27,18,324.418
2023,3,27,19,328.007
2023,3,27,20,338.656
2023,3,27,21,330.212
2023,3,27,22,316.86
2023,3,27,23,294.63
2023,3,27,24,271.21
2023,3,28,1,256.156
2023,3,28,2,245.933
2023,3,28,3,239.852
2023,3,28,4,235.559
2023,3,28,5,234.917
2023,3,28,6,244.172
2023,3,28,7,257.314
2023,3,28,8,272.952
2023,3,28,9,282.046
2023,3,28,10,294.03
2023,3,28,11,303.578
2023,3,28,12,307.879
2023,3,28,13,311.349
2023,3,28,14,315.153
2023,3,28,15,318.554
2023,3,28,16,320.141
2023,3,28,17,322.967
2023,3,28,18,322.204
2023,3,28,19,324.251
2023,3,28,20,334.818
2023,3,28,21,328.084
2023,3,28,22,315.72
2023,3,28,23,293.045
2023,3,28,24,270.461
2023,3,29,1,251.729
2023,3,29,2,242.103
2023,3,29,3,237.401
2023,3,29,4,233.653
2023,3,29,5,232.786
2023,3,29,6,243.015
2023,3,29,7,259.998
2023,3,29,8,277.557
2023,3,29,9,286.233
2023,3,29,10,296.91
2023,3,29,11,305.273
2023,3,29,12,312.829
2023,3,29,13,316.143
2023,3,29,14,318.252
2023,3,29,15,322.425
2023,3,29,16,324.853
2023,3,29,17,326.467
2023,3,29,18,327.463
2023,3,29,19,333.798
2023,3,29,20,344.163
2023,3,29,21,335.629
2023,3,29,22,321.683
2023,3,29,23,298.131
2023,3,29,24,275.49
2023,3,30,1,257.923
2023,3,30,2,249.115
2023,3,30,3,243.769
2023,3,30,4,239.889
2023,3,30,5,238.629
2023,3,30,6,248.496
2023,3,30,7,264.624
2023,3,30,8,281.78
2023,3,30,9,289.884
2023,3,30,10,301.12
2023,3,30,11,307.494
2023,3,30,12,311.94
2023,3,30,13,315.021
2023,3,30,14,318.336
2023,3,30,15,321.582
2023,3,30,16,322.495
2023,3,30,17,324.525
2023,3,30,18,324.116
2023,3,30,19,329.523
2023,3,30,20,340.722
2023,3,30,21,332.555
2023,3,30,22,318.929
2023,3,30,23,295.207
2023,3,30,24,272.721
2023,3,31,1,259.958
2023,3,31,2,249.494
2023,3,31,3,242.539
2023,3,31,4,236.309
2023,3,31,5,234.314
2023,3,31,6,243.313
2023,3,31,7,258.488
2023,3,31,8,276.102
2023,3,31,9,283.565
2023,3,31,10,295.628
2023,3,31,11,304.506
2023,3,31,12,311.151
