Month	Day	Period	Val
6	27	4	36.51
6	27	5	48.77
6	27	6	33.79
6	27	7	7.08
6	27	8	23.98
6	27	9	20.16
6	27	10	8.17
6	27	11	0.27
6	27	12	2.18
6	27	13	11.44
6	27	14	22.62
6	27	15	24.52
6	27	16	13.9
6	27	17	17.17
6	27	18	14.99
6	27	19	17.17
6	27	20	22.34
6	27	21	18.8
6	27	22	20.16
6	27	23	13.62
6	27	24	16.08
6	28	1	18.53
6	28	2	26.16
6	28	3	10.08
6	28	4	0
6	28	5	0
6	28	6	4.63
6	28	7	4.36
6	28	8	5.99
6	28	9	12.81
6	28	10	9.54
6	28	11	8.17
6	28	12	10.9
6	28	13	11.44
6	28	14	14.71
6	28	15	20.98
6	28	16	23.43
6	28	17	22.62
6	28	18	14.71
6	28	19	14.17
6	28	20	20.16
6	28	21	22.62
6	28	22	26.7
6	28	23	18.8
6	28	24	28.88
6	29	1	22.34
6	29	2	14.17
6	29	3	8.72
6	29	4	5.18
6	29	5	3.27
6	29	6	8.72
6	29	7	7.36
6	29	8	18.26
6	29	9	7.36
6	29	10	4.63
6	29	11	0
6	29	12	1.63
6	29	13	0.54
6	29	14	0.82
6	29	15	2.45
6	29	16	3.27
6	29	17	4.09
6	29	18	5.18
6	29	19	7.9
6	29	20	7.63
6	29	21	11.72
6	29	22	24.8
6	29	23	28.61
6	29	24	44.69
6	30	1	52.86
6	30	2	48.23
6	30	3	52.59
6	30	4	46.87
6	30	5	51.5
6	30	6	48.23
6	30	7	28.07
6	30	8	6.54
6	30	9	9.26
6	30	10	3
6	30	11	24.25
6	30	12	30.79
6	30	13	13.9
6	30	14	2.45
6	30	15	2.45
6	30	16	9.26
6	30	17	13.08
6	30	18	8.99
6	30	19	11.99
6	30	20	21.25
6	30	21	28.34
6	30	22	41.42
6	30	23	37.87
6	30	24	45.78
7	1	1	52.04
7	1	2	74.39
7	1	3	61.58
7	1	4	62.67
7	1	5	62.13
7	1	6	59.4
7	1	7	58.86
7	1	8	47.68
7	1	9	53.13
7	1	10	50.41
7	1	11	42.23
7	1	12	21.53
7	1	13	0
7	1	14	0
7	1	15	3
7	1	16	14.99
7	1	17	14.17
7	1	18	17.98
7	1	19	19.89
7	1	20	34.33
7	1	21	22.07
7	1	22	73.02
7	1	23	56.13
7	1	24	56.4
7	2	1	46.05
7	2	2	45.23
7	2	3	54.5
7	2	4	51.5
7	2	5	46.87
7	2	6	35.69
7	2	7	22.62
7	2	8	26.7
7	2	9	31.06
7	2	10	24.8
7	2	11	13.35
7	2	12	9.26
7	2	13	4.9
7	2	14	3.54
7	2	15	13.08
7	2	16	18.53
7	2	17	5.72
7	2	18	10.9
7	2	19	35.42
7	2	20	23.71
7	2	21	28.34
7	2	22	50.95
7	2	23	41.96
7	2	24	58.86
7	3	1	39.51
7	3	2	29.97
7	3	3	31.88
7	3	4	18.8
7	3	5	7.63
7	3	6	25.89
7	3	7	19.89
7	3	8	22.89
7	3	9	26.98
7	3	10	21.53
7	3	11	26.43
7	3	12	17.98
7	3	13	25.07
7	3	14	15.53
7	3	15	23.71
7	3	16	31.34
7	3	17	30.25
7	3	18	41.96
7	3	19	57.22
7	3	20	64.85
7	3	21	59.4
7	3	22	54.22
7	3	23	37.06
7	3	24	58.58
7	4	1	25.61
7	4	2	58.04
7	4	3	17.17
7	4	4	13.35
7	4	5	22.07
7	4	6	21.8
7	4	7	39.51
7	4	8	43.32
7	4	9	23.71
7	4	10	22.34
7	4	11	21.25
7	4	12	37.33
7	4	13	43.05
7	4	14	44.41
7	4	15	44.69
7	4	16	36.78
7	4	17	38.15
7	4	18	39.24
7	4	19	60.76
7	4	20	49.32
7	4	21	62.67
7	4	22	55.31
7	4	23	70.3
7	4	24	62.94
7	5	1	60.49
7	5	2	64.31
7	5	3	47.41
7	5	4	42.51
7	5	5	35.69
7	5	6	38.69
7	5	7	53.13
7	5	8	55.86
7	5	9	54.5
7	5	10	43.05
7	5	11	62.67
7	5	12	55.04
7	5	13	42.51
7	5	14	21.8
7	5	15	19.07
7	5	16	24.25
7	5	17	34.06
7	5	18	44.14
7	5	19	51.23
7	5	20	44.41
7	5	21	45.78
7	5	22	46.32
7	5	23	59.67
7	5	24	63.49
7	6	1	23.16
7	6	2	11.44
7	6	3	28.07
7	6	4	42.23
7	6	5	45.23
7	6	6	67.57
7	6	7	70.3
7	6	8	73.02
7	6	9	73.02
7	6	10	68.12
7	6	11	55.59
7	6	12	56.68
7	6	13	39.78
7	6	14	29.7
7	6	15	22.07
7	6	16	25.61
7	6	17	35.42
7	6	18	36.78
7	6	19	49.86
7	6	20	26.98
7	6	21	36.24
7	6	22	56.4
7	6	23	46.05
7	6	24	70.3
7	7	1	74.66
7	7	2	76.57
7	7	3	54.77
7	7	4	58.31
7	7	5	77.11
7	7	6	64.31
7	7	7	61.31
7	7	8	58.04
7	7	9	64.85
7	7	10	58.58
7	7	11	38.42
7	7	12	22.62
7	7	13	15.26
7	7	14	5.99
7	7	15	12.53
7	7	16	8.45
7	7	17	4.63
7	7	18	12.53
7	7	19	16.89
7	7	20	22.07
7	7	21	25.61
7	7	22	31.06
7	7	23	42.23
7	7	24	51.77
7	8	1	84.47
7	8	2	79.02
7	8	3	55.04
7	8	4	36.51
7	8	5	47.41
7	8	6	62.94
7	8	7	50.68
7	8	8	60.22
7	8	9	45.78
7	8	10	41.96
7	8	11	31.61
7	8	12	10.63
7	8	13	0.27
7	8	14	7.63
7	8	15	4.9
7	8	16	2.72
7	8	17	1.63
7	8	18	4.09
7	8	19	5.18
7	8	20	4.63
7	8	21	6.27
7	8	22	16.89
7	8	23	42.23
7	8	24	30.25
7	9	1	33.24
7	9	2	22.62
7	9	3	34.6
7	9	4	40.87
7	9	5	36.24
7	9	6	14.44
7	9	7	0
7	9	8	1.91
7	9	9	8.72
7	9	10	16.08
7	9	11	20.16
7	9	12	9.81
7	9	13	3.27
7	9	14	0.82
7	9	15	0.27
7	9	16	1.63
7	9	17	17.44
7	9	18	13.08
7	9	19	17.17
7	9	20	8.72
7	9	21	11.99
7	9	22	20.98
7	9	23	15.26
7	9	24	23.98
7	10	1	21.25
7	10	2	0
7	10	3	0
7	10	4	0.82
7	10	5	0.82
7	10	6	2.18
7	10	7	1.63
7	10	8	0
7	10	9	0
7	10	10	0.27
7	10	11	1.09
7	10	12	1.36
7	10	13	1.09
7	10	14	2.18
7	10	15	5.18
7	10	16	10.63
7	10	17	8.45
7	10	18	6.54
7	10	19	9.26
7	10	20	11.99
7	10	21	19.89
7	10	22	29.7
7	10	23	29.43
7	10	24	35.42
7	11	1	40.05
7	11	2	31.88
7	11	3	28.88
7	11	4	28.88
7	11	5	14.44
7	11	6	6.54
7	11	7	4.9
7	11	8	0
7	11	9	0
7	11	10	0
7	11	11	0
7	11	12	0.27
7	11	13	0.54
7	11	14	1.63
7	11	15	3.81
7	11	16	12.81
7	11	17	14.99
7	11	18	26.16
7	11	19	27.52
7	11	20	13.62
7	11	21	28.07
7	11	22	42.51
7	11	23	40.87
7	11	24	46.87
7	12	1	47.41
7	12	2	55.31
7	12	3	43.32
7	12	4	22.89
7	12	5	10.9
7	12	6	10.35
7	12	7	12.53
7	12	8	22.34
7	12	9	11.99
7	12	10	8.72
7	12	11	14.99
7	12	12	16.62
7	12	13	26.43
7	12	14	32.7
7	12	15	40.05
7	12	16	29.97
7	12	17	25.61
7	12	18	30.79
7	12	19	20.71
7	12	20	20.98
7	12	21	19.35
7	12	22	30.25
7	12	23	18.26
7	12	24	5.99
7	13	1	20.44
7	13	2	28.34
7	13	3	29.7
7	13	4	28.34
7	13	5	8.17
7	13	6	0
7	13	7	0.54
7	13	8	0.27
7	13	9	1.91
7	13	10	9.54
7	13	11	3
7	13	12	5.18
7	13	13	4.63
7	13	14	3
7	13	15	3.54
7	13	16	5.18
7	13	17	13.35
7	13	18	8.99
7	13	19	13.9
7	13	20	17.98
7	13	21	16.35
7	13	22	19.35
7	13	23	16.35
7	13	24	23.43
7	14	1	23.43
7	14	2	25.89
7	14	3	44.41
7	14	4	12.81
7	14	5	10.35
7	14	6	11.72
7	14	7	10.35
7	14	8	4.9
7	14	9	6.54
7	14	10	14.17
7	14	11	17.71
7	14	12	12.26
7	14	13	6.27
7	14	14	3.54
7	14	15	5.18
7	14	16	4.9
7	14	17	11.99
7	14	18	10.9
7	14	19	77.11
7	14	20	54.5
7	14	21	72.48
7	14	22	62.4
7	14	23	40.05
7	14	24	15.26
7	15	1	12.53
7	15	2	4.9
7	15	3	6.27
7	15	4	3.81
7	15	5	1.09
7	15	6	3
7	15	7	4.09
7	15	8	1.36
7	15	9	1.09
7	15	10	0
7	15	11	2.45
7	15	12	0
7	15	13	0
7	15	14	2.72
7	15	15	7.08
7	15	16	11.99
7	15	17	14.17
7	15	18	11.44
7	15	19	13.9
7	15	20	15.53
7	15	21	18.8
7	15	22	43.32
7	15	23	41.96
7	15	24	52.04
7	16	1	47.68
7	16	2	58.86
7	16	3	52.59
7	16	4	44.14
7	16	5	29.7
7	16	6	32.43
7	16	7	23.43
7	16	8	25.07
7	16	9	26.43
7	16	10	28.07
7	16	11	17.98
7	16	12	3.27
7	16	13	0
7	16	14	0
7	16	15	4.36
7	16	16	8.99
7	16	17	14.44
7	16	18	3.81
7	16	19	12.26
7	16	20	14.71
7	16	21	16.08
7	16	22	25.89
7	16	23	49.86
7	16	24	58.58
7	17	1	51.23
7	17	2	53.95
7	17	3	58.58
7	17	4	53.13
7	17	5	56.13
7	17	6	62.4
7	17	7	62.67
7	17	8	50.14
7	17	9	35.15
7	17	10	46.32
7	17	11	22.34
7	17	12	24.25
7	17	13	0
7	17	14	0
7	17	15	1.36
7	17	16	1.36
7	17	17	3
7	17	18	2.45
7	17	19	6.54
7	17	20	4.63
7	17	21	9.26
7	17	22	18.8
7	17	23	31.61
7	17	24	57.77
7	18	1	74.93
7	18	2	77.38
7	18	3	73.84
7	18	4	68.39
7	18	5	61.31
7	18	6	70.03
7	18	7	48.23
7	18	8	25.89
7	18	9	9.54
7	18	10	5.18
7	18	11	4.9
7	18	12	7.08
7	18	13	0.27
7	18	14	0
7	18	15	0
7	18	16	0.82
7	18	17	2.18
7	18	18	4.9
7	18	19	3.27
7	18	20	7.9
7	18	21	8.45
7	18	22	11.44
7	18	23	15.53
7	18	24	24.8
7	19	1	37.6
7	19	2	66.21
7	19	3	87.47
7	19	4	87.47
7	19	5	68.12
7	19	6	74.93
7	19	7	75.48
7	19	8	76.57
7	19	9	73.57
7	19	10	76.57
7	19	11	75.48
7	19	12	69.48
7	19	13	53.13
7	19	14	47.41
7	19	15	38.96
7	19	16	25.89
7	19	17	26.16
7	19	18	17.98
7	19	19	13.62
7	19	20	23.71
7	19	21	36.51
7	19	22	56.68
7	19	23	61.04
7	19	24	80.38
7	20	1	82.83
7	20	2	80.93
7	20	3	78.47
7	20	4	86.1
7	20	5	85.83
7	20	6	76.02
7	20	7	59.4
7	20	8	44.69
7	20	9	35.42
7	20	10	0
7	20	11	0
7	20	12	8.99
7	20	13	3.81
7	20	14	4.36
7	20	15	4.36
7	20	16	9.54
7	20	17	3.54
7	20	18	4.63
7	20	19	32.15
7	20	20	11.17
7	20	21	7.9
7	20	22	13.35
7	20	23	21.25
7	20	24	35.42
7	21	1	43.32
7	21	2	58.31
7	21	3	71.93
7	21	4	50.68
7	21	5	24.25
7	21	6	18.53
7	21	7	36.78
7	21	8	26.43
7	21	9	19.35
7	21	10	10.9
7	21	11	4.09
7	21	12	1.36
7	21	13	7.08
7	21	14	0
7	21	15	17.44
7	21	16	23.98
7	21	17	13.9
7	21	18	18.26
7	21	19	21.8
7	21	20	19.35
7	21	21	18.26
7	21	22	35.42
7	21	23	34.06
7	21	24	20.71
7	22	1	29.97
7	22	2	24.52
7	22	3	37.06
7	22	4	27.79
7	22	5	19.89
7	22	6	32.97
7	22	7	28.34
7	22	8	22.89
7	22	9	31.34
7	22	10	30.52
7	22	11	12.26
7	22	12	11.17
7	22	13	8.45
7	22	14	6.54
7	22	15	20.98
7	22	16	55.31
7	22	17	64.58
7	22	18	44.14
7	22	19	38.42
7	22	20	55.31
7	22	21	39.51
7	22	22	66.49
7	22	23	65.4
7	22	24	64.03
7	23	1	71.12
7	23	2	59.13
7	23	3	76.57
7	23	4	67.57
7	23	5	65.12
7	23	6	64.03
7	23	7	64.31
7	23	8	63.76
7	23	9	40.05
7	23	10	40.33
7	23	11	21.53
7	23	12	25.61
7	23	13	30.52
7	23	14	21.8
7	23	15	19.07
7	23	16	14.99
7	23	17	18.53
7	23	18	23.71
7	23	19	29.16
7	23	20	41.42
7	23	21	57.49
7	23	22	57.49
7	23	23	65.94
7	23	24	74.11
7	24	1	83.92
7	24	2	74.93
7	24	3	64.85
7	24	4	52.04
7	24	5	42.51
7	24	6	61.85
7	24	7	59.67
7	24	8	54.77
7	24	9	43.32
7	24	10	53.68
7	24	11	40.05
7	24	12	14.99
7	24	13	5.99
7	24	14	12.26
7	24	15	10.35
7	24	16	12.53
7	24	17	10.63
7	24	18	16.08
7	24	19	16.62
7	24	20	16.35
7	24	21	22.89
7	24	22	31.06
7	24	23	52.32
7	24	24	41.96
7	25	1	47.68
7	25	2	76.29
7	25	3	76.84
7	25	4	67.03
7	25	5	63.49
7	25	6	74.93
7	25	7	79.29
7	25	8	66.76
7	25	9	53.13
7	25	10	62.67
7	25	11	56.68
7	25	12	40.6
7	25	13	41.96
7	25	14	38.15
7	25	15	22.89
7	25	16	27.79
7	25	17	15.8
7	25	18	23.71
7	25	19	43.6
7	25	20	35.15
7	25	21	32.97
7	25	22	42.51
7	25	23	52.59
7	25	24	71.39
7	26	1	84.74
7	26	2	87.74
7	26	3	76.84
7	26	4	70.03
7	26	5	71.39
7	26	6	75.2
7	26	7	77.66
7	26	8	57.77
7	26	9	67.57
7	26	10	68.66
7	26	11	69.48
7	26	12	52.32
7	26	13	44.41
7	26	14	50.41
7	26	15	24.52
7	26	16	23.71
7	26	17	16.62
7	26	18	34.6
7	26	19	33.79
7	26	20	33.24
7	26	21	35.15
7	26	22	47.14
7	26	23	43.6
7	26	24	42.23
7	27	1	70.03
7	27	2	82.29
7	27	3	81.74
7	27	4	74.93
7	27	5	76.29
7	27	6	76.29
7	27	7	65.94
7	27	8	58.86
7	27	9	56.68
7	27	10	52.59
7	27	11	35.97
7	27	12	16.62
7	27	13	9.81
7	27	14	3.81
7	27	15	8.45
7	27	16	22.62
7	27	17	29.43
7	27	18	35.42
7	27	19	35.69
7	27	20	37.87
7	27	21	36.51
7	27	22	44.14
7	27	23	57.49
7	27	24	76.84
7	28	1	68.39
7	28	2	81.74
7	28	3	69.75
7	28	4	64.85
7	28	5	44.14
7	28	6	56.4
7	28	7	46.87
7	28	8	54.5
7	28	9	40.33
7	28	10	33.24
7	28	11	38.15
7	28	12	5.18
7	28	13	1.91
7	28	14	2.18
7	28	15	8.72
7	28	16	15.26
7	28	17	15.8
7	28	18	20.16
7	28	19	28.34
7	28	20	28.07
7	28	21	22.07
7	28	22	36.78
7	28	23	28.61
7	28	24	35.15
7	29	1	62.13
7	29	2	78.47
7	29	3	61.04
7	29	4	49.05
7	29	5	30.25
7	29	6	8.17
7	29	7	0.54
7	29	8	18.53
7	29	9	17.44
7	29	10	18.26
7	29	11	1.36
7	29	12	0.27
7	29	13	2.45
7	29	14	0.27
7	29	15	3
7	29	16	16.89
7	29	17	25.89
7	29	18	30.25
7	29	19	34.06
7	29	20	11.44
7	29	21	73.3
7	29	22	35.15
7	29	23	35.15
7	29	24	35.15
7	30	1	17.44
7	30	2	27.52
7	30	3	18.8
7	30	4	21.53
7	30	5	3.27
7	30	6	7.36
7	30	7	7.36
7	30	8	3.54
7	30	9	0
7	30	10	0.54
7	30	11	3.27
7	30	12	2.18
7	30	13	2.18
7	30	14	2.45
7	30	15	2.72
7	30	16	6.54
7	30	17	11.72
7	30	18	7.63
7	30	19	13.9
7	30	20	21.25
7	30	21	19.35
7	30	22	35.97
7	30	23	35.42
7	30	24	57.22
7	31	1	33.79
7	31	2	32.7
7	31	3	37.06
7	31	4	68.94
7	31	5	86.65
7	31	6	88.56
7	31	7	84.47
7	31	8	85.01
7	31	9	78.75
7	31	10	73.57
7	31	11	65.4
7	31	12	59.13
7	31	13	46.59
7	31	14	28.61
7	31	15	29.16
7	31	16	29.7
7	31	17	26.7
7	31	18	28.61
7	31	19	20.44
7	31	20	53.41
7	31	21	55.59
7	31	22	36.24
7	31	23	42.51
7	31	24	49.59
8	1	1	68.66
8	1	2	72.75
8	1	3	77.38
8	1	4	71.66
8	1	5	72.48
8	1	6	66.49
8	1	7	77.11
8	1	8	74.39
8	1	9	64.31
8	1	10	67.57
8	1	11	51.23
8	1	12	40.33
8	1	13	31.88
8	1	14	9.26
8	1	15	5.72
8	1	16	12.81
8	1	17	24.8
8	1	18	19.35
8	1	19	20.98
8	1	20	25.34
8	1	21	36.78
8	1	22	45.5
8	1	23	67.3
8	1	24	60.49
8	2	1	39.51
8	2	2	61.85
8	2	3	60.76
8	2	4	60.22
8	2	5	53.95
8	2	6	51.23
8	2	7	45.23
8	2	8	70.84
8	2	9	63.49
8	2	10	67.03
8	2	11	70.57
8	2	12	57.22
8	2	13	44.69
8	2	14	29.97
8	2	15	35.15
8	2	16	27.25
8	2	17	35.15
8	2	18	24.25
8	2	19	40.87
8	2	20	35.15
8	2	21	33.24
8	2	22	44.69
8	2	23	49.32
8	2	24	67.85
8	3	1	32.15
8	3	2	76.57
8	3	3	68.39
8	3	4	80.65
8	3	5	79.56
8	3	6	61.31
8	3	7	76.29
8	3	8	70.03
8	3	9	68.66
8	3	10	77.93
8	3	11	65.67
8	3	12	48.77
8	3	13	47.14
8	3	14	29.7
8	3	15	23.43
8	3	16	11.99
8	3	17	12.53
8	3	18	10.63
8	3	19	13.62
8	3	20	13.9
8	3	21	22.89
8	3	22	34.33
8	3	23	43.87
8	3	24	54.5
8	4	1	65.12
8	4	2	59.4
8	4	3	77.38
8	4	4	53.41
8	4	5	45.23
8	4	6	53.41
8	4	7	38.15
8	4	8	41.42
8	4	9	17.17
8	4	10	14.99
8	4	11	7.9
8	4	12	8.45
8	4	13	9.26
8	4	14	6.81
8	4	15	3.27
8	4	16	0
8	4	17	0
8	4	18	2.45
8	4	19	6.81
8	4	20	17.71
8	4	21	29.43
8	4	22	26.98
8	4	23	45.78
8	4	24	43.05
8	5	1	9.81
8	5	2	7.9
8	5	3	4.9
8	5	4	2.72
8	5	5	5.45
8	5	6	16.08
8	5	7	50.41
8	5	8	49.86
8	5	9	43.6
8	5	10	28.34
8	5	11	20.98
8	5	12	17.71
8	5	13	16.62
8	5	14	4.9
8	5	15	0.82
8	5	16	6.27
8	5	17	1.09
8	5	18	4.36
8	5	19	10.35
8	5	20	23.71
8	5	21	33.79
8	5	22	45.5
8	5	23	46.32
8	5	24	58.04
8	6	1	67.03
8	6	2	64.03
8	6	3	57.22
8	6	4	56.4
8	6	5	47.41
8	6	6	38.69
8	6	7	50.95
8	6	8	33.51
8	6	9	46.59
8	6	10	25.61
8	6	11	12.26
8	6	12	11.72
8	6	13	2.18
8	6	14	0
8	6	15	0
8	6	16	0.54
8	6	17	7.9
8	6	18	10.63
8	6	19	16.89
8	6	20	18.26
8	6	21	34.6
8	6	22	36.78
8	6	23	51.77
8	6	24	48.23
8	7	1	29.43
8	7	2	43.6
8	7	3	28.88
8	7	4	14.99
8	7	5	27.52
8	7	6	57.49
8	7	7	50.68
8	7	8	34.88
8	7	9	23.71
8	7	10	25.07
8	7	11	28.61
8	7	12	27.79
8	7	13	23.16
8	7	14	14.99
8	7	15	11.99
8	7	16	13.35
8	7	17	10.9
8	7	18	19.35
8	7	19	17.44
8	7	20	16.62
8	7	21	46.59
8	7	22	11.72
8	7	23	12.26
8	7	24	28.61
8	8	1	53.68
8	8	2	64.85
8	8	3	53.41
8	8	4	68.94
8	8	5	61.31
8	8	6	53.95
8	8	7	46.05
8	8	8	28.07
8	8	9	26.98
8	8	10	28.07
8	8	11	31.88
8	8	12	21.53
8	8	13	3.27
8	8	14	0
8	8	15	0.54
8	8	16	1.63
8	8	17	2.18
8	8	18	41.42
8	8	19	5.45
8	8	20	3.81
8	8	21	4.63
8	8	22	1.91
8	8	23	0.82
8	8	24	5.72
8	9	1	19.07
8	9	2	24.52
8	9	3	28.07
8	9	4	33.79
8	9	5	40.05
8	9	6	35.69
8	9	7	20.71
8	9	8	23.43
8	9	9	29.97
8	9	10	23.71
8	9	11	9.81
8	9	12	0
8	9	13	3.27
8	9	14	3.54
8	9	15	2.72
8	9	16	2.18
8	9	17	21.25
8	9	18	4.9
8	9	19	9.54
8	9	20	16.89
8	9	21	16.08
8	9	22	11.99
8	9	23	11.99
8	9	24	14.44
8	10	1	1.91
8	10	2	5.18
8	10	3	4.9
8	10	4	2.45
8	10	5	0.54
8	10	6	0
8	10	7	0.27
8	10	8	2.45
8	10	9	2.18
8	10	10	2.72
8	10	11	2.18
8	10	12	2.45
8	10	13	0
8	10	14	4.36
8	10	15	1.09
8	10	16	3.54
8	10	17	0
8	10	18	0
8	10	19	5.72
8	10	20	2.45
8	10	21	2.18
8	10	22	2.72
8	10	23	2.18
8	10	24	2.72
8	11	1	5.72
8	11	2	7.08
8	11	3	8.99
8	11	4	7.36
8	11	5	6.54
8	11	6	13.62
8	11	7	5.72
8	11	8	8.17
8	11	9	7.08
8	11	10	5.99
8	11	11	5.45
8	11	12	0
8	11	13	1.63
8	11	14	5.18
8	11	15	6.27
8	11	16	9.81
8	11	17	9.81
8	11	18	14.99
8	11	19	13.62
8	11	20	26.16
8	11	21	22.89
8	11	22	35.15
8	11	23	32.7
8	11	24	33.79
8	12	1	54.22
8	12	2	59.4
8	12	3	50.68
8	12	4	40.33
8	12	5	25.34
8	12	6	27.25
8	12	7	25.07
8	12	8	14.44
8	12	9	2.45
8	12	10	5.45
8	12	11	2.18
8	12	12	4.36
8	12	13	10.9
8	12	14	22.89
8	12	15	27.52
8	12	16	8.99
8	12	17	15.53
8	12	18	31.06
8	12	19	20.44
8	12	20	17.17
8	12	21	14.99
8	12	22	13.35
8	12	23	32.7
8	12	24	24.52
8	13	1	34.06
8	13	2	25.61
8	13	3	16.08
8	13	4	10.08
8	13	5	16.35
8	13	6	11.17
8	13	7	7.08
8	13	8	10.63
8	13	9	3.27
8	13	10	0
8	13	11	0
8	13	12	0
8	13	13	1.63
8	13	14	1.91
8	13	15	4.63
8	13	16	5.18
8	13	17	7.36
8	13	18	6.54
8	13	19	5.72
8	13	20	13.62
8	13	21	32.7
8	13	22	33.79
8	13	23	31.06
8	13	24	36.78
8	14	1	40.05
8	14	2	36.78
8	14	3	30.79
8	14	4	20.44
8	14	5	17.44
8	14	6	23.43
8	14	7	11.44
8	14	8	6.27
8	14	9	2.72
8	14	10	2.72
8	14	11	3.27
8	14	12	1.63
8	14	13	5.45
8	14	14	4.36
8	14	15	8.45
8	14	16	10.35
8	14	17	7.9
8	14	18	17.44
8	14	19	7.63
8	14	20	14.44
8	14	21	22.34
8	14	22	28.07
8	14	23	43.32
8	14	24	50.95
8	15	1	49.05
8	15	2	45.78
8	15	3	38.69
8	15	4	40.05
8	15	5	28.61
8	15	6	14.44
8	15	7	6.54
8	15	8	16.35
8	15	9	5.72
8	15	10	11.99
8	15	11	7.08
8	15	12	22.34
8	15	13	8.72
8	15	14	16.89
8	15	15	26.16
8	15	16	24.52
8	15	17	28.61
8	15	18	43.6
8	15	19	11.17
8	15	20	20.71
8	15	21	37.06
8	15	22	37.6
8	15	23	49.59
8	15	24	46.87
8	16	1	35.42
8	16	2	31.88
8	16	3	29.7
8	16	4	11.99
8	16	5	16.62
8	16	6	10.08
8	16	7	5.45
8	16	8	2.45
8	16	9	1.63
8	16	10	0
8	16	11	0.27
8	16	12	3.54
8	16	13	5.72
8	16	14	3
8	16	15	4.9
8	16	16	5.18
8	16	17	7.08
8	16	18	5.18
8	16	19	7.08
8	16	20	8.17
8	16	21	8.99
8	16	22	13.35
8	16	23	17.17
8	16	24	16.08
8	17	1	16.62
8	17	2	23.98
8	17	3	21.25
8	17	4	36.24
8	17	5	51.5
8	17	6	60.49
8	17	7	37.6
8	17	8	37.87
8	17	9	20.44
8	17	10	12.81
8	17	11	1.63
8	17	12	0.27
8	17	13	0
8	17	14	0
8	17	15	1.09
8	17	16	3.81
8	17	17	6.27
8	17	18	4.09
8	17	19	7.63
8	17	20	24.25
8	17	21	23.98
8	17	22	21.25
8	17	23	26.16
8	17	24	18.8
8	18	1	48.5
8	18	2	36.24
8	18	3	38.96
8	18	4	31.34
8	18	5	23.43
8	18	6	8.72
8	18	7	3.27
8	18	8	9.26
8	18	9	22.34
8	18	10	21.8
8	18	11	15.8
8	18	12	31.34
8	18	13	0
8	18	14	1.36
8	18	15	0
8	18	16	4.63
8	18	17	10.08
8	18	18	1.63
8	18	19	13.62
8	18	20	5.72
8	18	21	7.08
8	18	22	6.81
8	18	23	0.82
8	18	24	1.63
8	19	1	8.17
8	19	2	13.9
8	19	3	10.63
8	19	4	10.08
8	19	5	0.82
8	19	6	0
8	19	7	1.36
8	19	8	2.18
8	19	9	0.54
8	19	10	0
8	19	11	0
8	19	12	0.27
8	19	13	1.09
8	19	14	2.45
8	19	15	1.36
8	19	16	0.54
8	19	17	1.09
8	19	18	1.09
8	19	19	3.27
8	19	20	8.45
8	19	21	24.25
8	19	22	36.78
8	19	23	33.79
8	19	24	9.81
8	20	1	9.81
8	20	2	10.9
8	20	3	6.81
8	20	4	4.09
8	20	5	3.27
8	20	6	2.72
8	20	7	3.27
8	20	8	6.27
8	20	9	9.26
8	20	10	12.26
8	20	11	12.53
8	20	12	16.35
8	20	13	6.81
8	20	14	1.36
8	20	15	3.27
8	20	16	0
8	20	17	0.82
8	20	18	22.07
8	20	19	14.17
8	20	20	29.43
8	20	21	33.79
8	20	22	16.62
8	20	23	8.45
8	20	24	2.18
8	21	1	0.54
8	21	2	7.9
8	21	3	0.82
8	21	4	0
8	21	5	0
8	21	6	2.72
8	21	7	0
8	21	8	0
8	21	9	0
8	21	10	0
8	21	11	0
8	21	12	0
8	21	13	0
8	21	14	0
8	21	15	3.27
8	21	16	0
8	21	17	0
8	21	18	4.36
8	21	19	3.54
8	21	20	11.44
8	21	21	11.17
8	21	22	10.08
8	21	23	12.81
8	21	24	14.99
8	22	1	15.8
8	22	2	7.9
8	22	3	0.27
8	22	4	2.45
8	22	5	2.18
8	22	6	0
8	22	7	1.63
8	22	8	8.99
8	22	9	7.9
8	22	10	13.9
8	22	11	18.53
8	22	12	27.25
8	22	13	21.8
8	22	14	23.16
8	22	15	25.61
8	22	16	22.89
8	22	17	17.98
8	22	18	13.35
8	22	19	11.17
8	22	20	4.09
8	22	21	0.27
8	22	22	0
8	22	23	0
8	22	24	0
8	23	1	0
8	23	2	0
8	23	3	0.27
8	23	4	2.45
8	23	5	0
8	23	6	0
8	23	7	0
8	23	8	0
8	23	9	0
8	23	10	0
8	23	11	0
8	23	12	0
8	23	13	0
8	23	14	1.91
8	23	15	6.81
8	23	16	5.45
8	23	17	5.45
8	23	18	10.08
8	23	19	24.8
8	23	20	10.35
8	23	21	8.99
8	23	22	10.63
8	23	23	0
8	23	24	1.63
8	24	1	7.9
8	24	2	7.08
8	24	3	12.53
8	24	4	10.63
8	24	5	3.27
8	24	6	0.27
8	24	7	0.54
8	24	8	1.09
8	24	9	0.82
8	24	10	0.82
8	24	11	3.81
8	24	12	5.72
8	24	13	2.45
8	24	14	3.81
8	24	15	4.9
8	24	16	3.27
8	24	17	4.63
8	24	18	12.81
8	24	19	10.08
8	24	20	6.54
8	24	21	15.8
8	24	22	14.17
8	24	23	22.07
8	24	24	17.44
8	25	1	22.07
8	25	2	17.17
8	25	3	11.44
